007268,YZU,NTPU,FJU,NCCU,NKNU,NTUNHS,CYCU,NTNU,NFU,TKU,SCU,KMU,NTUB,NCHU,NTHU,NTOU,THU,NCTU,KUAS,TCPA,NTU,CGU,CSMU,NTUST,NSYSU,FCU,CMU,NKFUST,NPU,NCKU,NUTC,TMU,PU,NCUT
007269,NTHU,YZU,NTUST,KUAS,CSMU,FJU,NTUB,NTPU,NFU,CGU,TKU,SCU,NCKU,FCU,TCPA,NCHU,NTUNHS,NSYSU,NPU,NTNU,PU,NTU,KMU,NCTU,NUTC,TMU,CMU,NCCU,NCUT,CYCU,NKNU,NTOU,NKFUST,THU
007270,TCPA,FCU,NCCU,NKFUST,NFU,NSYSU,NUTC,NTU,CSMU,NCUT,CGU,NCTU,THU,NTNU,KMU,NTUNHS,NTHU,CYCU,NPU,KUAS,SCU,TMU,NTUST,FJU,NTOU,YZU,TKU,CMU,NCHU,NTUB,NKNU,NCKU,PU,NTPU
007271,THU,CSMU,NTHU,KUAS,NPU,NTUNHS,NCUT,CMU,PU,NCHU,FCU,NTNU,NSYSU,NTU,TMU,KMU,YZU,NTOU,NTUST,NCTU,NUTC,NKFUST,NCKU,NTUB,NTPU,TKU,FJU,TCPA,NCCU,NFU,CYCU,NKNU,SCU,CGU
007272,KMU,NTUNHS,YZU,TKU,NTUB,CGU,NTPU,FJU,TCPA,CMU,FCU,KUAS,NKNU,NCCU,NPU,THU,NTUST,CYCU,NTHU,CSMU,NUTC,SCU,TMU,NSYSU,NFU,NCHU,PU,NTOU,NTU,NCTU,NTNU,NKFUST,NCKU,NCUT
007273,SCU,NPU,TCPA,NTUB,NCCU,FCU,NKNU,FJU,NCUT,TKU,YZU,CYCU,NTU,NTUST,PU,NFU,NKFUST,NSYSU,CMU,THU,NCHU,NCTU,NCKU,KUAS,NTNU,NTPU,NUTC,CGU,TMU,CSMU,NTHU,NTUNHS,KMU,NTOU
007274,SCU,NCTU,NCKU,CMU,NTNU,KMU,NTUB,PU,NCCU,TCPA,TMU,NPU,NTOU,NCUT,NTHU,KUAS,NTPU,CGU,THU,NUTC,NKNU,NKFUST,YZU,FJU,NFU,NSYSU,CYCU,NTUNHS,NTU,CSMU,NTUST,NCHU,FCU,TKU
007275,NTUNHS,NTU,YZU,NKNU,SCU,CSMU,NTPU,NCTU,KMU,FJU,PU,CYCU,NKFUST,TCPA,NCCU,TMU,TKU,NUTC,NPU,NSYSU,NFU,NCKU,CGU,FCU,NTUB,NTUST,NCHU,KUAS,CMU,THU,NTNU,NTOU,NCUT,NTHU
007276,NTUB,CYCU,NCUT,THU,TKU,CSMU,FJU,FCU,NTPU,NTOU,NTNU,PU,NCKU,NTUST,KMU,CMU,KUAS,NUTC,SCU,NKNU,NTHU,TMU,NSYSU,YZU,NCCU,NFU,NTU,CGU,NCTU,NPU,TCPA,NKFUST,NCHU,NTUNHS
007277,NUTC,CMU,NTUNHS,NKNU,NTHU,PU,KMU,NCHU,NCCU,NTUB,YZU,NTUST,NCUT,CYCU,CSMU,NPU,TMU,NFU,NTOU,KUAS,NSYSU,NTPU,TKU,NCTU,SCU,THU,NKFUST,FJU,NCKU,CGU,FCU,NTU,NTNU,TCPA
007278,KUAS,NTOU,SCU,CGU,NTNU,NCKU,NCTU,NTUST,NTPU,TCPA,NCUT,NCCU,YZU,NSYSU,TKU,CYCU,CSMU,TMU,NTUNHS,FCU,NKNU,NUTC,NFU,KMU,PU,NTHU,NTUB,FJU,NTU,NCHU,NKFUST,THU,NPU,CMU
007279,NCHU,NCTU,NKFUST,NSYSU,THU,NPU,NTNU,YZU,FCU,FJU,NCUT,KMU,NTUB,NCKU,CGU,NTOU,CMU,CYCU,NTU,NTUNHS,NFU,NTUST,TCPA,NKNU,NTPU,TKU,TMU,SCU,NCCU,PU,KUAS,NUTC,CSMU,NTHU
007280,KMU,CGU,NCCU,NCHU,YZU,NTU,TCPA,THU,TMU,NUTC,NTNU,PU,CMU,KUAS,NKNU,NTHU,CSMU,NCTU,SCU,NSYSU,NKFUST,NCKU,TKU,FCU,FJU,NTOU,NTUST,NFU,NPU,NTUB,CYCU,NCUT,NTPU,NTUNHS
007281,NFU,CSMU,NUTC,NTHU,NCCU,NCKU,CGU,NTPU,NKFUST,CMU,SCU,NPU,NTNU,NTU,NTUB,TKU,NTOU,NTUNHS,KMU,CYCU,NKNU,TMU,NCTU,TCPA,YZU,KUAS,NSYSU,NCHU,NCUT,FJU,NTUST,PU,FCU,THU
007282,NPU,NKNU,KUAS,NCUT,FCU,NSYSU,KMU,NKFUST,NTU,THU,NCCU,NFU,CGU,NCKU,SCU,PU,YZU,NTUST,CMU,TKU,CYCU,NTUNHS,NTHU,NTNU,CSMU,NTOU,NUTC,FJU,NTUB,NTPU,NCTU,TCPA,NCHU,TMU
007283,CMU,FCU,NSYSU,TKU,TCPA,NTUST,NUTC,NCCU,KUAS,FJU,CYCU,YZU,NTUNHS,NCTU,NTU,NCHU,NCKU,CSMU,NPU,KMU,CGU,NTOU,NTPU,SCU,NFU,NTNU,NKNU,THU,NKFUST,NTHU,TMU,NCUT,PU,NTUB
007284,TMU,FJU,TKU,NKNU,SCU,CMU,FCU,KUAS,NTNU,CGU,THU,NCTU,NTUNHS,NTHU,NCHU,KMU,CYCU,NTU,NTPU,NKFUST,NSYSU,NTUST,CSMU,NFU,YZU,NTUB,TCPA,NUTC,NCUT,NTOU,PU,NCKU,NCCU,NPU
007285,NTHU,NCCU,NTUST,NCUT,NKNU,NTU,PU,CYCU,NTUNHS,NFU,TCPA,THU,CSMU,SCU,TKU,NCHU,FCU,NUTC,NCKU,KMU,NTNU,NSYSU,NKFUST,NPU,KUAS,NTPU,CMU,NTOU,FJU,CGU,YZU,NTUB,TMU,NCTU
007286,NTU,CSMU,CMU,NTUST,NTPU,FJU,NKFUST,NTOU,PU,NCKU,SCU,NTUNHS,KMU,NFU,NCUT,TCPA,CGU,NSYSU,TKU,NCHU,NTHU,NCTU,KUAS,TMU,YZU,NTUB,NTNU,CYCU,THU,FCU,NKNU,NUTC,NCCU,NPU
007287,NUTC,NKFUST,TMU,THU,TCPA,NCTU,FCU,NCHU,NFU,NPU,CMU,SCU,NTNU,FJU,YZU,NCCU,TKU,NKNU,CSMU,NTOU,CGU,NTUB,NTUNHS,NCKU,KUAS,KMU,CYCU,NTPU,PU,NSYSU,NTU,NCUT,NTHU,NTUST
007288,NCCU,NCHU,NTU,NTUB,FJU,NTOU,NFU,NTUNHS,NKNU,FCU,NTUST,NKFUST,NSYSU,PU,TKU,CMU,TCPA,THU,NCUT,KUAS,TMU,SCU,CGU,KMU,NTPU,NCKU,NTHU,NTNU,NUTC,CSMU,YZU,CYCU,NCTU,NPU
007289,SCU,KUAS,FJU,NKFUST,NUTC,NTHU,NTPU,CYCU,YZU,NCCU,NTUB,CSMU,NTUNHS,CMU,NCUT,TKU,CGU,PU,NKNU,NCKU,NTNU,NPU,NCTU,NFU,TCPA,KMU,NCHU,FCU,THU,NSYSU,NTU,NTOU,NTUST,TMU
007290,CSMU,NCKU,NTUNHS,CGU,CYCU,NTPU,NCUT,NCHU,SCU,TCPA,NKFUST,KUAS,THU,PU,FCU,CMU,NTU,NTUST,NCCU,NTOU,NPU,NSYSU,NUTC,NTNU,NCTU,TKU,NFU,YZU,NKNU,NTHU,KMU,TMU,FJU,NTUB
007291,NKFUST,SCU,NCKU,NKNU,NTPU,TMU,NTUB,TKU,NTHU,CGU,KMU,CSMU,NCTU,NTOU,NPU,KUAS,NCUT,NUTC,YZU,NTUST,NFU,NSYSU,NTUNHS,THU,TCPA,PU,CYCU,CMU,FJU,NTNU,NTU,FCU,NCCU,NCHU
007292,NTUB,NKNU,NCCU,KUAS,NUTC,NSYSU,NFU,SCU,NPU,CSMU,CGU,NTOU,CMU,NTPU,YZU,TMU,TCPA,NTHU,NCHU,NCTU,NCKU,THU,PU,FCU,CYCU,TKU,NKFUST,NTU,NTUNHS,NTNU,KMU,NTUST,NCUT,FJU
007293,NTHU,NCHU,FJU,KMU,NTPU,PU,NTUB,NTU,NTUST,SCU,NTNU,CMU,NSYSU,KUAS,YZU,NCKU,TKU,NCTU,CGU,NCUT,THU,NKFUST,NFU,TMU,NTOU,TCPA,NPU,NCCU,CYCU,NTUNHS,NKNU,FCU,NUTC,CSMU
007294,NKFUST,YZU,SCU,TCPA,NTUB,NTHU,NCTU,NCHU,PU,TMU,NTU,NCCU,NTPU,CMU,CYCU,NSYSU,KMU,NUTC,NKNU,NTNU,NFU,NTUNHS,TKU,NPU,THU,CGU,FCU,NCUT,NCKU,NTUST,KUAS,NTOU,CSMU,FJU
007295,NCHU,TCPA,FCU,FJU,NPU,NTPU,NCKU,NCCU,NKNU,NCTU,CYCU,THU,NCUT,CGU,NTNU,TKU,SCU,NKFUST,NTUB,NTUST,YZU,NTU,NTHU,KUAS,TMU,NUTC,NFU,NTUNHS,NTOU,NSYSU,PU,KMU,CSMU,CMU
007296,TKU,CGU,THU,FJU,CSMU,NTNU,NTUB,NFU,NCHU,TMU,TCPA,KMU,KUAS,PU,YZU,NKFUST,NTOU,NTU,NTHU,NCKU,FCU,NCTU,NUTC,NKNU,CMU,NCCU,NCUT,NTPU,NTUST,CYCU,NTUNHS,NSYSU,SCU,NPU
007297,NTU,KMU,NTUB,NTHU,NCCU,FJU,NTNU,YZU,NCUT,NTPU,KUAS,NKNU,CMU,NTUNHS,CSMU,NFU,NTOU,NUTC,NKFUST,NTUST,NCTU,CGU,TCPA,NPU,NSYSU,NCHU,FCU,NCKU,CYCU,PU,TMU,SCU,THU,TKU
007298,SCU,CSMU,NPU,NCUT,TMU,NCHU,KMU,NCTU,PU,KUAS,NTUST,NCKU,TCPA,CMU,THU,NTNU,CGU,YZU,NTHU,FJU,NSYSU,NTOU,NTUB,FCU,NUTC,NKNU,NKFUST,NTPU,NCCU,NTUNHS,NTU,NFU,TKU,CYCU
007299,CGU,NCKU,NCCU,TMU,CSMU,NFU,NCTU,TKU,YZU,CMU,NTUST,THU,CYCU,NPU,NTPU,NTUNHS,NUTC,NTOU,NTUB,NKNU,FJU,NSYSU,KUAS,NCHU,NKFUST,NTNU,TCPA,SCU,NCUT,NTU,FCU,KMU,NTHU,PU
007300,NTUB,CSMU,THU,NCHU,TCPA,NCTU,CGU,NTUNHS,NTUST,NCKU,TKU,YZU,NUTC,NCUT,NTNU,NKNU,FJU,NKFUST,NFU,CYCU,NTHU,CMU,NTPU,KMU,FCU,PU,NTU,NCCU,KUAS,TMU,SCU,NTOU,NPU,NSYSU
007301,NKFUST,KMU,NTPU,NCTU,NTUNHS,PU,NCHU,NTU,TKU,FJU,CSMU,TCPA,NTUST,NCUT,CYCU,NFU,THU,NKNU,NSYSU,NCKU,YZU,NTOU,NTHU,NCCU,CMU,KUAS,NPU,FCU,NTUB,SCU,NUTC,NTNU,TMU,CGU
007302,TMU,NCHU,CSMU,NFU,NCTU,NKFUST,KMU,NTUST,NTOU,CGU,NCUT,SCU,NUTC,CYCU,NTPU,FJU,PU,FCU,TCPA,NTNU,YZU,NCKU,NKNU,TKU,NTHU,NTU,NCCU,NSYSU,CMU,NTUNHS,KUAS,NPU,NTUB,THU
007303,NTOU,NFU,TMU,NSYSU,NCTU,CSMU,KMU,TCPA,NKNU,KUAS,CGU,TKU,NUTC,NCKU,THU,CMU,FCU,NCUT,NCCU,NCHU,NKFUST,NTHU,NTUB,NTNU,NPU,SCU,PU,NTU,CYCU,NTUNHS,NTUST,NTPU,FJU,YZU
007304,TMU,NTNU,PU,NCUT,CGU,CYCU,NTU,NCHU,CMU,FJU,NTUB,THU,TKU,FCU,NCCU,NTUNHS,NFU,NUTC,NCKU,NKFUST,NCTU,KMU,NTPU,NTOU,NSYSU,NPU,TCPA,NKNU,YZU,NTUST,CSMU,SCU,KUAS,NTHU
007305,NCTU,TCPA,KUAS,NTUNHS,CMU,NSYSU,FCU,NCKU,NTUST,NPU,NKNU,PU,TMU,SCU,CGU,NCHU,CSMU,NUTC,NTUB,NKFUST,NCCU,TKU,CYCU,NTU,NTOU,NTPU,THU,NTNU,NTHU,NCUT,NFU,KMU,YZU,FJU
007306,PU,NCTU,FJU,CSMU,NTOU,SCU,KMU,NKFUST,NTUB,NSYSU,CMU,TMU,NCHU,CGU,NTNU,NCCU,CYCU,NUTC,NTU,TCPA,NTUST,NPU,NFU,NTUNHS,TKU,YZU,FCU,NCKU,NTHU,NCUT,NKNU,KUAS,NTPU,THU
007307,NTUB,FCU,FJU,NTNU,NPU,THU,YZU,NCCU,NTUST,NCUT,NFU,KUAS,KMU,NTOU,NTHU,NCTU,NTUNHS,NTPU,SCU,PU,NCKU,NKFUST,TKU,CMU,NSYSU,NUTC,CGU,TMU,CYCU,NTU,TCPA,NKNU,NCHU,CSMU
007308,NTOU,KUAS,NTU,TMU,SCU,NTNU,CGU,NTPU,YZU,NUTC,NCKU,NTUNHS,NCHU,NKFUST,NFU,TKU,CSMU,PU,FCU,TCPA,NPU,NTUB,FJU,CMU,NCTU,THU,NTUST,NTHU,CYCU,NCCU,KMU,NSYSU,NKNU,NCUT
007309,NCUT,NTUNHS,NTOU,NTNU,TMU,CYCU,NFU,CSMU,CGU,NSYSU,NCTU,NKFUST,NTUB,NCKU,NKNU,NTPU,NTU,NCCU,NTHU,CMU,KUAS,NCHU,FCU,TCPA,KMU,THU,NUTC,SCU,NTUST,PU,YZU,FJU,NPU,TKU
007310,FCU,NTOU,NFU,TMU,KMU,NTNU,YZU,NKFUST,NTUST,NUTC,NSYSU,CGU,NKNU,NCTU,KUAS,NCCU,TKU,NTUB,PU,NCUT,NCKU,THU,FJU,CSMU,NPU,NCHU,TCPA,NTU,NTUNHS,NTHU,CYCU,SCU,CMU,NTPU
007311,NTOU,YZU,NTHU,CSMU,NTUNHS,NKFUST,TCPA,NCUT,NCHU,PU,KUAS,NKNU,NTUB,NSYSU,NPU,NTPU,NCTU,KMU,NCKU,TMU,NTUST,NFU,SCU,NUTC,CMU,TKU,FCU,FJU,NTU,CGU,NTNU,CYCU,THU,NCCU
007312,NTUNHS,NCCU,NTOU,NSYSU,CMU,SCU,CGU,CYCU,NCHU,NTUST,TCPA,KMU,NTU,NTNU,NKNU,NCUT,NTHU,NTPU,NCTU,FCU,NTUB,PU,NCKU,NFU,FJU,NKFUST,TMU,KUAS,NPU,CSMU,NUTC,TKU,YZU,THU
007313,THU,NTU,YZU,NCHU,NCKU,KUAS,NCUT,FCU,NPU,NTUB,NTHU,KMU,NFU,NTNU,CGU,NCTU,PU,NTPU,NTUNHS,SCU,CSMU,NKNU,TKU,NSYSU,CMU,NUTC,CYCU,NCCU,NTUST,NTOU,TCPA,NKFUST,FJU,TMU
007314,NKNU,CGU,PU,NSYSU,TKU,TMU,CYCU,NPU,NFU,NTUB,TCPA,THU,NTPU,NTHU,NCHU,CMU,NCKU,FJU,NTNU,KUAS,NUTC,CSMU,NTUST,NTUNHS,SCU,NCTU,FCU,NTOU,NKFUST,NCCU,KMU,YZU,NCUT,NTU
007315,TKU,NKNU,NTUNHS,NFU,NSYSU,NCHU,NTOU,NTHU,SCU,CMU,NTU,NTNU,NUTC,CGU,TMU,KMU,KUAS,THU,FCU,NCKU,NCUT,NTUB,NCCU,NTUST,FJU,YZU,TCPA,CYCU,NCTU,NTPU,CSMU,NKFUST,PU,NPU
007316,NTNU,KMU,NUTC,NTOU,NCTU,PU,KUAS,NTUST,FCU,CSMU,SCU,NTPU,TCPA,NFU,CGU,NSYSU,NTUNHS,NCCU,NCKU,THU,NTHU,NKNU,TMU,YZU,CMU,CYCU,NKFUST,TKU,NPU,NTU,FJU,NCHU,NCUT,NTUB
007317,NKFUST,NTOU,NCCU,NCTU,FCU,CGU,FJU,NKNU,YZU,NTUB,NTUST,NTNU,NCKU,KMU,NTHU,THU,PU,NTU,CYCU,CMU,NSYSU,NCHU,SCU,NFU,KUAS,NUTC,NTPU,TMU,CSMU,TCPA,TKU,NTUNHS,NPU,NCUT
007318,CGU,NTOU,NCCU,NTHU,NPU,TKU,NKFUST,NCHU,TMU,FCU,CMU,NTUNHS,PU,NTUST,NTNU,FJU,THU,NUTC,NKNU,NTUB,NCKU,NSYSU,CYCU,NCUT,NTU,TCPA,CSMU,KUAS,NFU,KMU,NTPU,NCTU,YZU,SCU
007319,SCU,PU,CSMU,NCKU,NCCU,NCUT,NTU,NTOU,CGU,NTPU,KMU,TMU,NTNU,FJU,THU,NTUST,TKU,CMU,NSYSU,NTUB,KUAS,CYCU,NPU,NFU,NUTC,NCTU,NCHU,FCU,NKFUST,NTHU,NTUNHS,TCPA,YZU,NKNU
007320,PU,FCU,NTUNHS,TMU,NKNU,NUTC,NTUB,YZU,NTNU,NCHU,NCUT,KMU,NFU,NTHU,TKU,NCCU,CGU,NTOU,NSYSU,NTPU,FJU,NKFUST,CSMU,THU,SCU,TCPA,NCTU,NPU,NTU,KUAS,CMU,NCKU,CYCU,NTUST
007321,NPU,NCCU,NKFUST,NTOU,KUAS,NUTC,NKNU,NSYSU,NTUNHS,CMU,YZU,CSMU,FCU,NCUT,TCPA,CGU,NTU,TMU,PU,NTHU,THU,NFU,NTPU,NTNU,NTUST,NTUB,NCTU,KMU,CYCU,FJU,SCU,NCKU,TKU,NCHU
007322,NCKU,SCU,FCU,NTUB,NTHU,NCUT,NUTC,NKFUST,THU,NKNU,CYCU,KMU,NTUST,FJU,NCTU,NCCU,PU,NTU,NSYSU,NPU,KUAS,TMU,CGU,NFU,CMU,NTUNHS,NCHU,YZU,TCPA,NTPU,NTNU,TKU,CSMU,NTOU
007323,PU,SCU,YZU,NTHU,NTPU,KUAS,TKU,NTUNHS,TCPA,CSMU,KMU,FJU,NCCU,TMU,NCUT,NCTU,NTUST,NTU,NTOU,NTUB,THU,NKNU,NSYSU,NKFUST,NCHU,NPU,NFU,NCKU,NTNU,CYCU,CGU,NUTC,FCU,CMU
007324,FJU,NTOU,NTUST,CMU,NTPU,NCKU,NKNU,SCU,NCHU,NSYSU,YZU,TMU,NCUT,CSMU,FCU,NFU,NTUB,NTNU,NTHU,NUTC,TCPA,CYCU,NCTU,NTU,TKU,KUAS,NPU,NCCU,NTUNHS,THU,PU,KMU,CGU,NKFUST
007325,NTPU,TKU,NTU,YZU,KMU,NTUB,KUAS,CYCU,NCHU,FJU,NTUST,PU,NCTU,NFU,NTHU,NTUNHS,CGU,NTNU,NCCU,NUTC,TMU,CMU,NKNU,CSMU,NSYSU,NTOU,NKFUST,NCKU,NCUT,NPU,FCU,THU,SCU,TCPA
007326,CSMU,SCU,CYCU,NUTC,THU,FCU,NCCU,NTU,NTOU,NCUT,NSYSU,TMU,NFU,NTUST,NPU,NKFUST,NTPU,PU,FJU,CGU,NKNU,NCHU,KUAS,YZU,NCKU,NTNU,NTUB,NTUNHS,CMU,NCTU,TCPA,KMU,NTHU,TKU
007327,SCU,NUTC,NCTU,KUAS,CYCU,PU,NCUT,TMU,NTU,CSMU,NSYSU,KMU,NKNU,THU,NTPU,NTUNHS,NFU,TCPA,NTUB,NPU,NTOU,NKFUST,NCHU,YZU,NCKU,NTUST,NCCU,NTNU,FCU,FJU,TKU,CGU,CMU,NTHU
007328,FJU,NTOU,NTHU,NCUT,NKNU,NSYSU,NKFUST,CYCU,NCCU,KUAS,TKU,NFU,NCKU,FCU,NTPU,NCTU,YZU,TCPA,NTU,KMU,NTUNHS,NCHU,CSMU,NTNU,NUTC,CMU,CGU,NPU,PU,TMU,NTUST,SCU,THU,NTUB
007329,CGU,PU,NTPU,NTHU,NTU,YZU,NSYSU,NPU,NCUT,TCPA,THU,NCKU,NTUB,NTUNHS,CYCU,NUTC,TMU,NTNU,CMU,FCU,KUAS,SCU,NKNU,CSMU,NKFUST,NCTU,NCCU,NFU,TKU,NCHU,FJU,KMU,NTOU,NTUST
007330,NTUNHS,FCU,NFU,NTUB,KUAS,FJU,NTHU,NKFUST,NCHU,TCPA,NCCU,CMU,KMU,NUTC,SCU,NSYSU,NTU,TKU,NCUT,NCKU,NPU,NKNU,CYCU,NTNU,PU,TMU,CGU,THU,NTOU,NCTU,YZU,CSMU,NTPU,NTUST
007331,NFU,NTOU,NUTC,NSYSU,KUAS,NTU,YZU,NTUST,NCTU,FJU,NCKU,NCUT,FCU,NTNU,TKU,CMU,KMU,NCHU,CYCU,NCCU,NPU,CGU,TCPA,THU,NTUB,CSMU,NTHU,NTUNHS,NKFUST,NTPU,PU,NKNU,TMU,SCU
007332,KMU,FJU,PU,NPU,CGU,NUTC,YZU,NSYSU,NTHU,NCCU,NTUST,CYCU,CMU,FCU,TKU,SCU,NTOU,CSMU,NCUT,NKNU,TCPA,NCTU,NTUB,TMU,THU,NTUNHS,NTPU,KUAS,NTU,NTNU,NFU,NCKU,NCHU,NKFUST
007333,NTOU,NKNU,NCKU,NTHU,NCCU,PU,CSMU,FCU,CMU,TMU,TCPA,NSYSU,SCU,KUAS,YZU,NTPU,NCUT,NTU,NCHU,NKFUST,NCTU,KMU,NTUB,FJU,NFU,TKU,CGU,NTNU,NUTC,THU,NTUST,NTUNHS,CYCU,NPU
007334,TMU,NUTC,NTNU,TKU,NCKU,NPU,PU,NCUT,NTUB,FJU,CYCU,SCU,CGU,KUAS,CMU,NTUNHS,THU,NTHU,NTU,KMU,NTUST,NTPU,TCPA,CSMU,NKFUST,NTOU,NCCU,NFU,NKNU,FCU,NCTU,NCHU,NSYSU,YZU
007335,CGU,NTOU,PU,CMU,FJU,TKU,NTU,NTUNHS,KUAS,NFU,NKNU,NPU,NCKU,NTNU,NCHU,NTPU,NCCU,NUTC,NCUT,YZU,SCU,TCPA,NKFUST,NTUST,FCU,NSYSU,NCTU,CYCU,KMU,CSMU,THU,NTHU,NTUB,TMU
007336,NKNU,FJU,PU,NSYSU,TMU,CGU,NCHU,NCUT,CMU,TCPA,NTUST,NCCU,NFU,THU,NTU,SCU,FCU,NCKU,NPU,CYCU,YZU,NKFUST,NTPU,NTHU,NTOU,CSMU,NTUB,NUTC,NCTU,NTUNHS,KMU,TKU,NTNU,KUAS
007337,FCU,NTUNHS,NUTC,TCPA,NSYSU,NCKU,FJU,NKNU,YZU,NCCU,NTNU,THU,TMU,NCHU,KMU,NCUT,CMU,CSMU,CGU,PU,NFU,NTU,NKFUST,NCTU,NTHU,TKU,NTPU,NTUST,KUAS,NPU,NTOU,SCU,NTUB,CYCU
007338,NCTU,TCPA,NCKU,FJU,TMU,CYCU,NPU,THU,NFU,NTU,NCHU,CMU,NKNU,CSMU,TKU,NTUNHS,NCUT,NTPU,YZU,NTOU,FCU,NUTC,NTUST,NSYSU,NKFUST,CGU,NTHU,KUAS,PU,KMU,NTNU,NCCU,NTUB,SCU
007339,NTHU,NCCU,NKNU,NCTU,NSYSU,CGU,FCU,KMU,FJU,NTUST,TKU,NTOU,NTPU,NPU,SCU,NTUNHS,NCHU,CMU,NTU,NCKU,NTUB,NTNU,NCUT,NFU,NKFUST,YZU,KUAS,THU,PU,CYCU,TCPA,NUTC,CSMU,TMU
007340,NCKU,NTPU,NTUNHS,PU,NTUST,FJU,NTUB,NCCU,KUAS,NTU,NUTC,NPU,NFU,NTNU,CGU,KMU,NKFUST,CSMU,THU,TCPA,SCU,NKNU,NTHU,NCUT,CYCU,NTOU,NSYSU,TKU,NCTU,NCHU,FCU,CMU,TMU,YZU
007341,NSYSU,NCKU,TKU,NTU,NTOU,FCU,PU,CYCU,NCUT,NUTC,NPU,YZU,KUAS,NCTU,SCU,KMU,NTHU,THU,NFU,NTUST,NTUNHS,NTUB,CMU,NCCU,NCHU,NKFUST,CGU,TMU,NKNU,FJU,TCPA,NTPU,NTNU,CSMU
007342,NTNU,SCU,NTOU,NTHU,TKU,PU,NKFUST,NSYSU,YZU,TCPA,FCU,NTUB,NCKU,NCTU,NCHU,NFU,TMU,CYCU,NTUST,KMU,NTU,NPU,CSMU,NTUNHS,NTPU,CGU,KUAS,NUTC,NKNU,CMU,NCUT,FJU,NCCU,THU
007343,NTOU,CMU,KMU,NTUB,FCU,CGU,NCTU,NTPU,NSYSU,NTNU,THU,NCKU,CYCU,NCHU,NTUNHS,YZU,NKNU,NPU,TCPA,NTHU,NKFUST,FJU,TKU,NUTC,NFU,SCU,NTU,PU,NTUST,CSMU,KUAS,NCUT,TMU,NCCU
007344,CMU,PU,SCU,FCU,NFU,NPU,NTUST,NCTU,NTPU,KMU,NCCU,NTHU,NTUB,TKU,NKNU,NSYSU,YZU,FJU,NCKU,NUTC,CYCU,KUAS,CSMU,NTUNHS,NKFUST,NCUT,NTU,THU,NTNU,NCHU,NTOU,CGU,TCPA,TMU
007345,CYCU,NFU,KMU,NKFUST,NKNU,TCPA,FJU,NCTU,NTU,NCHU,NCCU,NTUNHS,TKU,NPU,SCU,CGU,FCU,NCUT,NTPU,NSYSU,YZU,CMU,THU,TMU,NTUB,CSMU,NCKU,NTHU,NUTC,NTUST,NTNU,PU,KUAS,NTOU
007346,NTHU,SCU,FCU,YZU,CMU,NTUB,NCTU,NTOU,NPU,NCKU,NTUST,TCPA,CYCU,NUTC,THU,PU,NKFUST,NSYSU,NCUT,NKNU,TMU,NCCU,FJU,NFU,NTNU,NTPU,TKU,KUAS,CSMU,NTU,NTUNHS,NCHU,CGU,KMU
007347,TKU,NTOU,NFU,NTUST,NCKU,NTNU,NKFUST,TCPA,NCHU,NSYSU,NTUNHS,TMU,CSMU,CMU,NTPU,FCU,NCCU,NPU,KMU,NTU,PU,NTHU,SCU,NUTC,NKNU,NCUT,NCTU,CYCU,FJU,NTUB,YZU,KUAS,THU,CGU
007348,NTUST,NTUB,NCTU,CMU,FJU,NTPU,NCCU,NSYSU,NCKU,NCUT,NTNU,PU,CGU,TKU,NFU,SCU,NTOU,TCPA,NTHU,NUTC,NCHU,NKFUST,CSMU,NPU,NTUNHS,KMU,NTU,THU,TMU,KUAS,YZU,FCU,NKNU,CYCU
007349,NTUNHS,CSMU,NTUST,KMU,NCHU,NTUB,TCPA,THU,NCKU,CGU,TMU,TKU,NFU,NCCU,NTPU,NTHU,NCTU,NCUT,YZU,SCU,NTU,NSYSU,NKFUST,FCU,KUAS,NTOU,CMU,PU,FJU,NPU,NKNU,NTNU,CYCU,NUTC
007350,NCHU,TMU,TKU,CYCU,NTUST,NKFUST,NTHU,SCU,THU,PU,CSMU,NPU,NCUT,NUTC,NKNU,NTOU,NCCU,KUAS,NCTU,CGU,TCPA,FCU,NTU,NFU,NSYSU,YZU,FJU,NTUB,NTUNHS,NTPU,KMU,NCKU,CMU,NTNU
007351,NTUST,TCPA,NCHU,NTPU,NTOU,CMU,YZU,NCKU,NKFUST,CYCU,NCTU,NFU,TKU,KMU,NSYSU,NCCU,TMU,NTHU,CGU,KUAS,NTUB,CSMU,NTU,NUTC,SCU,FJU,NCUT,THU,NPU,NTUNHS,PU,FCU,NTNU,NKNU
007352,NKFUST,CYCU,NPU,NTU,TMU,NTUNHS,NUTC,NCHU,NCTU,NTPU,NFU,NKNU,NTNU,FJU,CMU,NTOU,NCUT,THU,CGU,NTUST,FCU,YZU,NCCU,TCPA,NTUB,PU,NTHU,NSYSU,NCKU,KUAS,TKU,CSMU,SCU,KMU
007353,NCHU,CMU,NTPU,NTNU,NKFUST,FCU,NTU,NTHU,TCPA,SCU,FJU,CSMU,NUTC,NCCU,TMU,THU,CYCU,KUAS,NSYSU,NTUNHS,NCKU,YZU,NTOU,NTUST,KMU,TKU,PU,CGU,NCTU,NKNU,NFU,NTUB,NPU,NCUT
